no,m,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,label
109,201710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,595.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,,201509.0,201605.0,201601.0,201710.0,,,,,,5930.0,7930.0,,,,,,,,,2.0,2.0,0.0,1.0,0.0,1.0,,,,,,3.0,0.0,0.0,0.0,0.0,0
109,201709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,595.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,,201509.0,201605.0,201601.0,201709.0,,,,,,5930.0,7930.0,,,,,,,,,2.0,2.0,0.0,1.0,0.0,1.0,,,,,,3.0,0.0,0.0,0.0,0.0,0
109,201708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,595.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,,201509.0,201605.0,201601.0,201708.0,,,,,,5930.0,7930.0,,,,,,,,,2.0,2.0,0.0,1.0,0.0,1.0,,,,,,3.0,0.0,0.0,0.0,0.0,0
109,201707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,595.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,,201509.0,201605.0,201601.0,201707.0,,,,,,5930.0,7930.0,1.0,8.0,,,,,,,2.0,2.0,0.0,1.0,0.0,1.0,,,,,,3.0,0.0,0.0,0.0,0.0,0
110,201807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17540.0,31.0,,,17540.0,31.0,,,20.0,3.0,4600.0,8.0,4780.0,10.0,5550.0,7.0,2590.0,3.0,,,25100.0,47.0,14850.0,18.0,500.0,1.0,580.0,6.0,9120.0,11.0,10600.0,14.0,4000.0,13.0,300.0,2.0,,,3000.0,,3000.0,,5000.0,2400.0,,10970.0,2.0,,,23.0,3.0,5.0,17.0,1.0,1.0,3.0,3.0,2640.0,,201307.0,201807.0,201301.0,201807.0,,,,201401.0,201611.0,30000.0,58503.0,6.0,9.0,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0
110,201806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9210.0,31.0,,,9210.0,31.0,,,390.0,7.0,3660.0,11.0,5010.0,10.0,60.0,2.0,90.0,1.0,,,10380.0,23.0,6110.0,6.0,100.0,1.0,6250.0,6.0,360.0,6.0,280.0,3.0,3390.0,7.0,,,,,3000.0,,3000.0,,3000.0,3000.0,,9440.0,1.0,,,23.0,3.0,5.0,8.0,1.0,1.0,3.0,3.0,2640.0,,201307.0,201806.0,201301.0,201806.0,,,,201401.0,201611.0,30000.0,58503.0,5.0,9.0,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0
110,201805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11720.0,31.0,,,11720.0,31.0,100.0,1.0,3150.0,9.0,2870.0,7.0,3190.0,9.0,2410.0,3.0,0.0,2.0,,,14860.0,16.0,9830.0,9.0,,,2700.0,2.0,3850.0,5.0,1510.0,2.0,6500.0,6.0,300.0,1.0,,,2000.0,,2000.0,,2500.0,2500.0,,7620.0,1.0,,,23.0,3.0,5.0,8.0,1.0,1.0,3.0,3.0,2640.0,,201307.0,201805.0,201301.0,201805.0,,,,201401.0,201611.0,30000.0,58503.0,4.0,9.0,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0
110,201804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2570.0,17.0,,,2570.0,17.0,220.0,2.0,1320.0,4.0,380.0,2.0,100.0,1.0,540.0,7.0,10.0,1.0,,,4890.0,15.0,4740.0,13.0,1000.0,1.0,1200.0,4.0,1550.0,3.0,250.0,2.0,890.0,5.0,,,,,1000.0,,1000.0,,1000.0,1000.0,,5790.0,2.0,,,23.0,3.0,5.0,6.0,1.0,1.0,3.0,3.0,2640.0,,201307.0,201804.0,201301.0,201804.0,,,,201401.0,201611.0,30000.0,58503.0,3.0,9.0,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0
110,201803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3460.0,17.0,,,3460.0,17.0,,,390.0,2.0,1400.0,3.0,1190.0,5.0,470.0,6.0,10.0,1.0,,,4400.0,18.0,2850.0,13.0,,,300.0,2.0,1250.0,6.0,1150.0,3.0,1700.0,7.0,,,,,1000.0,,1000.0,,1100.0,1100.0,,5930.0,1.0,,,23.0,3.0,5.0,5.0,1.0,1.0,3.0,3.0,2640.0,,201307.0,201803.0,201301.0,201803.0,,,,201401.0,201611.0,30000.0,58503.0,3.0,9.0,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0
110,201802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150.0,7.0,300.0,1.0,1850.0,6.0,,,10.0,1.0,200.0,1.0,1260.0,2.0,380.0,2.0,300.0,1.0,,,5250.0,15.0,5190.0,13.0,,,300.0,3.0,3250.0,4.0,1590.0,6.0,110.0,2.0,,,,,1210.0,300.0,1210.0,,3000.0,3000.0,,6760.0,1.0,,,23.0,3.0,4.0,4.0,,1.0,2.0,3.0,2640.0,,201307.0,201801.0,201301.0,201802.0,,,,201401.0,201611.0,30000.0,51493.0,3.0,9.0,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0
110,201801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980.0,5.0,,,1980.0,5.0,,,200.0,1.0,280.0,1.0,1240.0,2.0,260.0,1.0,,,,,13190.0,7.0,13190.0,7.0,,,6590.0,2.0,3100.0,2.0,500.0,1.0,3000.0,2.0,,,,,990.0,,990.0,,4490.0,4490.0,,17940.0,3.0,17190.0,,23.0,3.0,4.0,3.0,,1.0,2.0,3.0,2640.0,,201307.0,201801.0,201301.0,201801.0,,,,201401.0,201611.0,30000.0,51493.0,2.0,6.0,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0
110,201712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000.0,4.0,12000.0,4.0,,,,,12000.0,4.0,,,,,,,,,,,,,6000.0,6000.0,,17190.0,2.0,10790.0,,23.0,3.0,3.0,3.0,,1.0,1.0,3.0,2640.0,,201307.0,201611.0,201301.0,201712.0,,,,201401.0,201611.0,30000.0,51003.0,1.0,6.0,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0
110,201711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,1.0,200.0,1.0,,,,,,,,,200.0,1.0,,,,,,,,,200.0,200.0,,,1.0,,,23.0,2.0,3.0,2.0,,1.0,1.0,2.0,2640.0,,201307.0,201611.0,201301.0,201711.0,,,,201401.0,201611.0,30000.0,51003.0,1.0,6.0,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0
110,201710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25480.0,6.0,25480.0,6.0,,,14000.0,2.0,,,9430.0,2.0,2050.0,2.0,,,,,,,,,9000.0,9000.0,,,1.0,,,23.0,2.0,3.0,2.0,,1.0,1.0,2.0,2640.0,,201307.0,201611.0,201301.0,201710.0,,,,201401.0,201611.0,30000.0,51003.0,1.0,6.0,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0
110,201709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,23.0,2.0,3.0,2.0,,1.0,1.0,2.0,2640.0,,201307.0,201611.0,201301.0,201709.0,,,,201401.0,201611.0,30000.0,51003.0,1.0,6.0,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0
110,201708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,1.0,10000.0,1.0,,,,,10000.0,1.0,,,,,,,,,,,,,10000.0,10000.0,,,1.0,,,23.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2640.0,,201307.0,201611.0,201301.0,201708.0,,,,201401.0,201611.0,30000.0,51003.0,1.0,6.0,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0
111,201805,9990.0,1240.0,4.0,,,1040.0,2.0,,,,,780.0,1.0,,,,,,,,,,,780.0,1.0,200.0,2.0,260.0,1.0,,,,,,,,,,,1010.0,1.0,,,,,,,,,,,,,,,,,,,1010.0,1.0,,,,,,,,,,,1010.0,1.0,780.0,,780.0,,,780.0,,,,,,,,1010.0,,,,,,,,,1010.0,5120.0,4.0,,,4510.0,2.0,,,4510.0,2.0,,,610.0,2.0,,,,,,,4800.0,2.0,4800.0,2.0,,,,,4800.0,2.0,,,,,,,,,2500.0,,2500.0,,4500.0,4500.0,,31900.0,4.0,,,598.0,10.0,11.0,7.0,1.0,1.0,8.0,5.0,23870.0,4500.0,201404.0,201805.0,201606.0,201805.0,,,,,,10180.0,23440.0,6.0,6.0,,,,,,,4.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0
111,201804,9990.0,1180.0,2.0,,,1000.0,1.0,,,,,1000.0,1.0,,,,,,,,,,,,,180.0,1.0,1000.0,1.0,,,,,,,,,,,2000.0,2.0,,,,,,,,,,,,,,,,,1000.0,1.0,1000.0,1.0,,,,,,,,,,,2000.0,2.0,1000.0,,1000.0,,,1000.0,,,,,,,,1000.0,,,,,,,,,1000.0,56790.0,5.0,50000.0,1.0,6790.0,4.0,,,5490.0,3.0,51300.0,2.0,,,,,,,,,4770.0,2.0,4770.0,2.0,,,,,350.0,1.0,4420.0,1.0,,,,,,,50000.0,50000.0,2490.0,,4420.0,4420.0,,29540.0,4.0,,,598.0,10.0,11.0,7.0,1.0,1.0,8.0,5.0,23870.0,4500.0,201404.0,201804.0,201606.0,201804.0,,,,,,10180.0,23440.0,5.0,6.0,,,,,,,4.0,2.0,0.0,0.0,0.0,4.0,,,,,,12.0,0.0,1.0,0.0,0.0,0
111,201803,10000.0,8500.0,3.0,,,8500.0,3.0,,,,,8500.0,3.0,,,,,,,,,,,2500.0,1.0,,,3000.0,1.0,3000.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,3000.0,,,3000.0,,,,,,,,,,,,,,,,,,1500.0,1.0,,,1500.0,1.0,,,,,,,1500.0,1.0,,,,,,,6570.0,3.0,2860.0,2.0,,,,,,,2860.0,2.0,,,3710.0,1.0,3710.0,1.0,1500.0,,1500.0,,3710.0,2610.0,3710.0,19410.0,3.0,,,598.0,9.0,10.0,7.0,1.0,1.0,7.0,5.0,23880.0,4500.0,201404.0,201803.0,201606.0,201803.0,,,,,,10000.0,23260.0,5.0,6.0,,,,,,,4.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0
111,201802,5210.0,5400.0,4.0,,,5000.0,2.0,,,,,5000.0,2.0,,,,,,,,,,,3900.0,3.0,,,,,1500.0,1.0,,,,,,,,,5000.0,1.0,,,,,,,,,,,,,,,,,,,,,5000.0,1.0,,,,,,,,,5000.0,1.0,3500.0,,3500.0,,,3500.0,,,,,,,,5000.0,,,,,,,,,5000.0,13200.0,5.0,,,13200.0,5.0,,,3500.0,1.0,,,7000.0,2.0,2700.0,2.0,,,,,8160.0,2.0,2960.0,1.0,,,,,,,5200.0,1.0,2960.0,1.0,,,5200.0,1.0,3800.0,,3800.0,,5200.0,2960.0,5200.0,17590.0,3.0,,,598.0,9.0,10.0,7.0,1.0,1.0,7.0,5.0,19090.0,3270.0,201404.0,201802.0,201606.0,201802.0,,,,,,9990.0,23250.0,5.0,6.0,,,,,,,4.0,2.0,0.0,0.0,0.0,4.0,,,,,,11.0,0.0,1.0,0.0,0.0,0
111,201801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7310.0,2.0,7310.0,2.0,,,4990.0,1.0,,,2320.0,1.0,,,,,,,,,,,4990.0,4990.0,,17940.0,3.0,,,598.0,9.0,10.0,7.0,1.0,1.0,7.0,5.0,23870.0,3270.0,201404.0,201712.0,201606.0,201801.0,,,,,,9990.0,23250.0,5.0,6.0,,,,,,,4.0,2.0,0.0,0.0,0.0,4.0,,,,,,11.0,0.0,1.0,0.0,0.0,0
111,201712,9990.0,10170.0,3.0,,,10170.0,3.0,,,,,10170.0,3.0,,,,,,,,,,,10170.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3720.0,,3720.0,,,3720.0,,,,,,,,,,,,,,,,,,4210.0,2.0,,,4210.0,2.0,,,4210.0,2.0,,,,,,,,,,,15590.0,4.0,5430.0,2.0,,,,,1220.0,1.0,4210.0,1.0,10160.0,2.0,,,10160.0,2.0,2210.0,,2210.0,,6720.0,4210.0,6720.0,,4.0,,,598.0,9.0,10.0,7.0,1.0,1.0,7.0,5.0,23870.0,3270.0,201404.0,201712.0,201606.0,201712.0,,,,,,9960.0,23220.0,5.0,6.0,,,,,,,4.0,2.0,0.0,0.0,0.0,4.0,,,,,,11.0,0.0,1.0,0.0,0.0,0
111,201711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.0,1.0,,,1800.0,1.0,,,,,1800.0,1.0,,,,,,,,,4210.0,2.0,4210.0,2.0,,,,,1220.0,1.0,,,2990.0,1.0,,,,,1800.0,,1800.0,,2990.0,2990.0,,,4.0,,,598.0,9.0,10.0,7.0,1.0,1.0,7.0,5.0,23840.0,4660.0,201404.0,201710.0,201606.0,201711.0,,,,,,9960.0,23220.0,4.0,6.0,,,,,,,4.0,2.0,0.0,0.0,0.0,4.0,,,,,,11.0,0.0,1.0,0.0,0.0,0
111,201710,9960.0,2800.0,2.0,,,2800.0,1.0,,,,,2800.0,1.0,,,,,,,,,,,0.0,1.0,,,2800.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800.0,,2800.0,,,2800.0,,,,,,,,,,,,,,,,,,5000.0,2.0,,,5000.0,2.0,,,,,2000.0,1.0,3000.0,1.0,,,,,,,5000.0,3.0,5000.0,3.0,,,,,,,4600.0,2.0,,,400.0,1.0,,,3000.0,,3000.0,,3000.0,3000.0,,,4.0,,,598.0,9.0,10.0,7.0,1.0,1.0,7.0,5.0,23840.0,4660.0,201404.0,201710.0,201606.0,201710.0,,,,,,9960.0,23220.0,3.0,6.0,,,,,,,4.0,2.0,0.0,0.0,0.0,4.0,,,,,,11.0,0.0,1.0,0.0,0.0,0
111,201709,7160.0,5900.0,3.0,300.0,1.0,5600.0,2.0,,,,,5600.0,2.0,300.0,1.0,,,,,,,,,5600.0,2.0,,,,,300.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3100.0,300.0,3100.0,,,3100.0,300.0,,,,,,,,,,,,,,,,,14109.0,8.0,,,14109.0,8.0,,,3000.0,1.0,5609.0,3.0,2000.0,1.0,3500.0,3.0,,,,,12550.0,3.0,10050.0,2.0,,,2500.0,1.0,5000.0,1.0,,,5050.0,1.0,,,2500.0,1.0,3000.0,,3000.0,,5050.0,5050.0,2500.0,,4.0,,,598.0,9.0,9.0,7.0,1.0,1.0,7.0,5.0,21040.0,4660.0,201404.0,201709.0,201606.0,201709.0,,,,,,7080.0,15260.0,2.0,6.0,,,,,,,4.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0
111,201708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8060.0,4.0,,,8060.0,4.0,,,1460.0,1.0,2600.0,1.0,4000.0,2.0,,,,,,,7390.0,2.0,7390.0,2.0,,,3890.0,1.0,3500.0,1.0,,,,,,,,,2600.0,,2600.0,,3890.0,3890.0,,,3.0,,,598.0,9.0,8.0,5.0,1.0,1.0,7.0,4.0,13880.0,,201404.0,201705.0,201606.0,201708.0,,,,,,7080.0,13260.0,2.0,6.0,,,,,,,4.0,2.0,0.0,0.0,0.0,4.0,,,,,,9.0,0.0,1.0,0.0,0.0,0
111,201707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3330.0,2.0,,,3330.0,2.0,,,1500.0,1.0,1830.0,1.0,,,,,,,,,4230.0,2.0,4230.0,2.0,,,,,2400.0,1.0,1830.0,1.0,,,,,,,1830.0,,1830.0,,2400.0,2400.0,,,4.0,,,598.0,9.0,8.0,5.0,1.0,1.0,7.0,4.0,13880.0,,201404.0,201705.0,201606.0,201707.0,,,,,,7080.0,11680.0,2.0,6.0,2.0,2.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0
111,201706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1.0,50.0,1.0,,,50.0,1.0,,,,,,,,,,,,,,,50.0,50.0,,,1.0,,,598.0,9.0,8.0,5.0,1.0,1.0,7.0,4.0,13880.0,,201404.0,201705.0,201606.0,201706.0,,,,,,7080.0,8230.0,2.0,6.0,,,,,,,2.0,1.0,0.0,0.0,0.0,2.0,,,,,,8.0,0.0,1.0,0.0,0.0,0
112,201809,380.0,26911.0,20.0,,,17171.0,10.0,,,,,,,,,,,,,9971.0,5.0,700.0,1.0,6200.0,5.0,2240.0,3.0,15682.0,8.0,1446.0,2.0,643.0,1.0,5170.0,4.0,,,6770.0,7.0,26780.0,12.0,,,5840.0,1.0,,,,,,,,,,,,,5370.0,4.0,2990.0,1.0,18420.0,7.0,,,,,,,,,26780.0,12.0,3540.0,,3540.0,,,,,,,3540.0,2280.0,,2200.0,5840.0,5840.0,,,,,,,,5840.0,6590.0,3.0,,,6590.0,3.0,,,4220.0,1.0,,,2370.0,2.0,,,,,,,13412.0,7.0,8912.0,4.0,,,4712.0,4.0,6700.0,2.0,2000.0,1.0,,,,,300.0,1.0,4220.0,,4220.0,,3700.0,3700.0,300.0,33660.0,5.0,2200.0,,523.0,7.0,7.0,14.0,3.0,3.0,5.0,5.0,830.0,,201307.0,201809.0,201507.0,201809.0,58000.0,2.0,,201806.0,201808.0,29000.0,91690.0,9.0,18.0,,,,,,,11.0,7.0,0.0,5.0,1.0,5.0,,,,,,,,,,,0
112,201808,510.0,29014.0,37.0,5000.0,1.0,15394.0,30.0,,,,,,,,,,,,,12804.0,25.0,1840.0,1.0,10995.0,15.0,1057.0,4.0,13903.0,7.0,60.0,2.0,1159.0,8.0,4530.0,2.0,,,6340.0,5.0,29410.0,15.0,,,6110.0,1.0,,,,,,,8000.0,1.0,,,2490.0,1.0,15870.0,8.0,1260.0,2.0,9790.0,4.0,,,,,,,,,21140.0,13.0,5000.0,5000.0,3299.0,,,,,,,3299.0,2280.0,,2250.0,8000.0,6110.0,,,,8000.0,,,,6110.0,13280.0,4.0,,,8270.0,3.0,,,8270.0,3.0,,,,,5010.0,1.0,,,,,9700.0,6.0,4050.0,2.0,,,9700.0,6.0,,,,,,,,,400.0,2.0,6060.0,,6060.0,,3000.0,2250.0,200.0,42940.0,7.0,2250.0,,523.0,7.0,7.0,13.0,3.0,3.0,5.0,5.0,960.0,,201307.0,201808.0,201507.0,201808.0,58000.0,2.0,,201806.0,201808.0,29000.0,91690.0,9.0,18.0,,,,,,,11.0,7.0,0.0,5.0,1.0,5.0,,,,,,,,,,,0
112,201807,1320.0,53664.0,43.0,28400.0,9.0,14084.0,26.0,,,,,,,,,,,,,10864.0,22.0,720.0,2.0,23178.0,14.0,112.0,2.0,20257.0,16.0,6497.0,8.0,2900.0,1.0,3140.0,2.0,,,9000.0,7.0,18790.0,6.0,,,6130.0,1.0,,,,,,,,,,,3990.0,1.0,4490.0,1.0,2000.0,1.0,8310.0,3.0,,,,,,,,,18790.0,6.0,5000.0,5000.0,3299.0,,,,,,,3299.0,2180.0,,4500.0,6130.0,6130.0,,,,,,,,6130.0,6430.0,3.0,,,6430.0,3.0,,,6430.0,3.0,,,,,,,,,,,11340.0,6.0,7380.0,4.0,,,6240.0,4.0,,,5100.0,2.0,,,,,,,5160.0,,5160.0,,5000.0,5000.0,,28030.0,5.0,960.0,,523.0,7.0,7.0,11.0,3.0,3.0,5.0,5.0,1770.0,,201307.0,201807.0,201507.0,201807.0,50000.0,1.0,,201806.0,201807.0,29000.0,91690.0,8.0,18.0,1.0,1.0,0.0,0.0,1.0,0.0,11.0,7.0,0.0,5.0,1.0,5.0,,,,,,,,,,,0
112,201806,33250.0,63399.0,70.0,18000.0,5.0,36779.0,59.0,,,,,40.0,1.0,800.0,1.0,,,,,31709.0,53.0,1847.0,2.0,13519.0,18.0,430.0,6.0,34180.0,23.0,2936.0,11.0,10487.0,10.0,,,,,7820.0,5.0,93674.0,12.0,,,6750.0,1.0,,,,,,,50000.0,1.0,,,,,51500.0,3.0,10346.0,2.0,8110.0,4.0,1690.0,1.0,22028.0,2.0,,,,,19840.0,7.0,5247.0,5000.0,5247.0,,,40.0,800.0,,,5247.0,,,4000.0,50000.0,6750.0,,,,50000.0,,,,9400.0,14970.0,2.0,,,14970.0,2.0,,,6080.0,1.0,,,8890.0,1.0,,,,,,,6032.0,5.0,1332.0,2.0,3000.0,1.0,,,,,3032.0,4.0,,,,,,,8890.0,,8890.0,,3000.0,1320.0,,36770.0,7.0,70.0,,523.0,7.0,6.0,11.0,3.0,3.0,5.0,5.0,33700.0,,201307.0,201806.0,201507.0,201806.0,50000.0,1.0,,201806.0,201806.0,29000.0,91690.0,8.0,18.0,,,,,,,10.0,6.0,0.0,5.0,0.0,5.0,,,,,,,,,,,0
112,201805,1210.0,19143.0,17.0,1700.0,2.0,8643.0,8.0,,,,,,,5000.0,2.0,,,,,7603.0,7.0,,,6700.0,4.0,1040.0,1.0,9563.0,11.0,1840.0,1.0,,,790.0,1.0,,,3800.0,5.0,21130.0,7.0,,,7570.0,1.0,,,,,,,,,,,2990.0,1.0,,,1090.0,1.0,15030.0,4.0,2020.0,1.0,,,,,,,15310.0,6.0,6001.0,1500.0,6001.0,,,,3000.0,,,6001.0,790.0,,1840.0,7570.0,7570.0,,,,,,,,7570.0,10130.0,1.0,,,10130.0,1.0,,,10130.0,1.0,,,,,,,,,,,15560.0,6.0,10770.0,3.0,,,9490.0,2.0,3280.0,2.0,790.0,1.0,,,2000.0,1.0,,,10130.0,,10130.0,,8700.0,8700.0,,47300.0,6.0,790.0,,523.0,7.0,6.0,10.0,2.0,3.0,5.0,5.0,1660.0,,201307.0,201805.0,201507.0,201805.0,,,,,,29000.0,91690.0,9.0,18.0,,,,,,,10.0,6.0,0.0,5.0,0.0,5.0,,,,,,,,,,,0
